turn_id,topic,speaker,gujlish,english
1718,Discussing a new Bollywood movie,Priya,"I prefer more realistic and relatable characters. But yes, escapism is also a big reason why people watch movies.","I prefer more realistic and relatable characters. But yes, escapism is also a big reason why people watch movies."
1719,Discussing a new Bollywood movie,Arjun,"Overall, a 5 out of 10 from my side. Tari rating shu che?","Overall, a 5 out of 10 from my side. What's your rating?"
1720,Discussing a new Bollywood movie,Priya,I'd give it a 4 out of 10. Mostly for the actor's effort and some visual appeal. Nothing more.,I'd give it a 4 out of 10. Mostly for the actor's effort and some visual appeal. Nothing more.
1721,Discussing a new Bollywood movie,Arjun,"Fair enough. Aapna opinions match nathi thata aa movie par, pan it's okay.","Fair enough. Our opinions don't match on this movie, but it's okay."
1722,Discussing a new Bollywood movie,Priya,Of course. Art is subjective. Everyone has different tastes and preferences when it comes to movies.,Of course. Art is subjective. Everyone has different tastes and preferences when it comes to movies.
1723,Discussing a new Bollywood movie,Arjun,Next time koi sari content vali film aave to definite jova jaisu. Je critically acclaimed hoy.,"Next time a film with good content comes, we'll definitely go to watch it. One that is critically acclaimed."
1724,Discussing a new Bollywood movie,Priya,Sounds like a plan. I'm always up for a good movie that makes you think or feel something deeply.,Sounds like a plan. I'm always up for a good movie that makes you think or feel something deeply.
1725,Discussing a new Bollywood movie,Arjun,Aa 'Masala Express' to bas dimag off karine jovani film hati. No brainer entertainment.,This 'Masala Express' was just a film to watch with your brain switched off. No brainer entertainment.
1726,Discussing a new Bollywood movie,Priya,"Sometimes you need those too, I guess. But not too often for me. I value my time.","Sometimes you need those too, I guess. But not too often for me. I value my time."
1727,Discussing a new Bollywood movie,Arjun,"True. Chal, have aa movie nu post-mortem bandh karie. Let's talk about something else.","True. Okay, let's stop this movie's post-mortem now. Let's talk about something else."
1728,Discussing a new Bollywood movie,Priya,"Good idea. Pan ek last thought - e movie ma je social message aapvani koshish kari hati, e pan bau poorly executed hati.",Good idea. But one last thought - the social message they tried to give in that movie was also very poorly executed.
1729,Discussing a new Bollywood movie,Arjun,"Ha, e to naam matra no hato. Just for the sake of it. Focus to entertainment par j hato.","Yes, that was just for namesake. Just for the sake of it. The focus was only on entertainment."
1730,Discussing a new Bollywood movie,Priya,"Exactly. Chalo, let's move on. Have you heard about that new sci-fi series everyone is talking about?","Exactly. Okay, let's move on. Have you heard about that new sci-fi series everyone is talking about?"
1731,Discussing a new Bollywood movie,Arjun,"Oh, ha! Ena reviews to bau sara che. Let's watch that next, instead of another predictable Bollywood flick.","Oh, yes! Its reviews are very good. Let's watch that next, instead of another predictable Bollywood flick."
1732,Discussing a new Bollywood movie,Priya,That sounds like a much better plan! My kind of genre.,That sounds like a much better plan! My kind of genre.
1733,Discussing a new Bollywood movie,Arjun,The best part about 'Masala Express' was probably the popcorn we had in the interval.,The best part about 'Masala Express' was probably the popcorn we had in the interval.
1734,Discussing a new Bollywood movie,Priya,"Haha, you are being too harsh now! Pan ha, interval snacks are always a highlight.","Haha, you are being too harsh now! But yes, interval snacks are always a highlight."
1735,Discussing a new Bollywood movie,Arjun,"Seriously, e movie ma je locations use karya hata, e actually bau beautiful hata. Foreign locales, I think.","Seriously, the locations used in that movie were actually very beautiful. Foreign locales, I think."
1736,Discussing a new Bollywood movie,Priya,"Yes, the songs were shot in some picturesque European countries. That added to the visual grandeur.","Yes, the songs were shot in some picturesque European countries. That added to the visual grandeur."
1737,Discussing a new Bollywood movie,Arjun,Pan story ma dam na hoy to badhu nakamu. Looks can be deceptive.,"But if there's no substance in the story, everything is useless. Looks can be deceptive."
1738,Discussing a new Bollywood movie,Priya,"Couldn't agree more. A good film stays with you long after you've watched it. This one, I'll probably forget by tomorrow.","Couldn't agree more. A good film stays with you long after you've watched it. This one, I'll probably forget by tomorrow."
1739,Discussing a new Bollywood movie,Arjun,"Same here. It was a forgettable experience. Next time, we'll choose more wisely.","Same here. It was a forgettable experience. Next time, we'll choose more wisely."
1740,Discussing a new Bollywood movie,Priya,Definitely. We should check reviews from reliable sources before booking tickets.,Definitely. We should check reviews from reliable sources before booking tickets.
1741,Discussing a new Bollywood movie,Arjun,"Lesson learned. Chal, I hope the next movie we discuss has more positive points!","Lesson learned. Okay, I hope the next movie we discuss has more positive points!"
1742,Discussing a new Bollywood movie,Priya,Me too! It's always more fun to talk about a film you genuinely enjoyed.,Me too! It's always more fun to talk about a film you genuinely enjoyed.
1743,Discussing a new Bollywood movie,Arjun,True. Like that indie film we saw last year? Small budget pan brilliant story and acting.,True. Like that indie film we saw last year? Small budget but brilliant story and acting.
1744,Discussing a new Bollywood movie,Priya,"Oh yes, that was a masterpiece! That's the kind of cinema I appreciate. Makes you think.","Oh yes, that was a masterpiece! That's the kind of cinema I appreciate. Makes you think."
1745,Discussing a new Bollywood movie,Arjun,'Masala Express' to bas time pass mate thik che. Brainless entertainment.,'Masala Express' is just fine for time pass. Brainless entertainment.
1746,Discussing a new Bollywood movie,Priya,And an expensive time pass if you consider the ticket prices these days!,And an expensive time pass if you consider the ticket prices these days!
1747,Discussing a new Bollywood movie,Arjun,"Ha ha, that's true! Popcorn and coke pan movie ticket jetla j costly hoy che.","Haha, that's true! Popcorn and coke are also as costly as the movie ticket."
1748,Discussing a new Bollywood movie,Priya,"So, the overall movie experience needs to be worth it. This one wasn't, for me.","So, the overall movie experience needs to be worth it. This one wasn't, for me."
1749,Discussing a new Bollywood movie,Arjun,"Point taken. Chalo, enough of 'Masala Express'. Let's find a truly 'express'ive film next time.","Point taken. Okay, enough of 'Masala Express'. Let's find a truly 'express'ive film next time."
1750,Discussing a new Bollywood movie,Priya,"Haha, good one! Agreed. Something with more depth and originality.","Haha, good one! Agreed. Something with more depth and originality."
1751,Discussing a new Bollywood movie,Arjun,"Mane e movie no background score pan bau jarring lagyo. Kai pan situation hoy, ek j type nu loud music.","I also found the movie's background score very jarring. Whatever the situation, the same type of loud music."
1752,Discussing a new Bollywood movie,Priya,"Yes, the BGM was overdone. Subtlety was missing. A good background score should enhance the scene, not overpower it.","Yes, the BGM was overdone. Subtlety was missing. A good background score should enhance the scene, not overpower it."
1753,Discussing a new Bollywood movie,Arjun,"Ane editing pan thodi choppy hati, especially in action sequences. Kai samjatu j natu shu thai rahyu che.","And the editing was also a bit choppy, especially in action sequences. I couldn't understand what was happening."
1754,Discussing a new Bollywood movie,Priya,I noticed that too. Quick cuts and shaky cam doesn't always mean good action. Clarity is important.,I noticed that too. Quick cuts and shaky cam doesn't always mean good action. Clarity is important.
1755,Discussing a new Bollywood movie,Arjun,"Costume design kem lagyu tane? Heroine na kapda to thik hata, pan baki badha nu average.","How did you find the costume design? The heroine's clothes were okay, but everyone else's was average."
1756,Discussing a new Bollywood movie,Priya,"Costumes were quite generic, nothing to write home about. Seemed like they didn't put much thought into character-specific styling.","Costumes were quite generic, nothing to write home about. Seemed like they didn't put much thought into character-specific styling."
1757,Discussing a new Bollywood movie,Arjun,"E j to problem che. Overall production quality high che, pan detailing ma maar khai jay che.","That's the problem. The overall production quality is high, but they falter in detailing."
1758,Discussing a new Bollywood movie,Priya,It feels like they focused more on the 'look' of the film rather than the 'feel' or the story. Style over substance.,It feels like they focused more on the 'look' of the film rather than the 'feel' or the story. Style over substance.
1759,Discussing a new Bollywood movie,Arjun,"Pan e villain no entry scene hato ne, e thodo dramatic and impactful banavyo hato. With that slow-motion walk.","But that villain's entry scene, they made that a bit dramatic and impactful. With that slow-motion walk."
